Prospect ID,Lead,Initial Communication,Customer Evaluation,Negotiation,PO Received,Delivery,Payment
ProspectID 4280,1,1,1,0,1,0,1
ProspectID 4281,1,0,0,1,0,1,0
ProspectID 4282,0,0,0,1,0,1,1
ProspectID 4283,1,1,0,0,0,0,0
ProspectID 4284,1,1,1,1,0,1,0
ProspectID 4285,0,0,0,0,0,0,0
ProspectID 4286,1,1,1,0,1,0,0
ProspectID 4287,1,0,1,0,1,0,0
ProspectID 4288,0,0,0,0,0,0,0
ProspectID 4289,1,1,1,1,1,0,0
ProspectID 4290,1,1,0,1,0,0,1
ProspectID 4291,0,0,0,0,0,1,1
ProspectID 4292,1,1,0,1,0,1,0
ProspectID 4293,1,0,1,0,0,0,1
ProspectID 4294,0,0,0,0,0,1,0
ProspectID 4295,1,1,1,0,1,0,0
ProspectID 4296,1,1,1,0,1,0,0
ProspectID 4297,0,0,0,1,0,0,0
ProspectID 4298,1,1,1,1,1,0,0
ProspectID 4299,1,0,0,0,0,0,0
ProspectID 4300,0,0,0,1,0,0,0
ProspectID 4301,1,1,0,0,0,1,1
ProspectID 4302,1,1,1,0,0,1,1
ProspectID 4303,0,0,0,0,0,0,0
ProspectID 4304,1,1,1,0,1,1,1
ProspectID 4305,1,0,1,1,1,0,0
ProspectID 4306,0,0,0,1,0,0,0
ProspectID 4307,1,1,1,0,1,0,0
ProspectID 4308,1,1,0,1,0,0,0
ProspectID 4309,0,0,0,0,0,0,0
ProspectID 4310,1,1,0,0,0,0,0
ProspectID 4311,1,0,1,0,0,1,0
ProspectID 4312,0,0,0,0,0,1,1
ProspectID 4313,1,1,1,1,1,0,1
ProspectID 4314,1,1,1,1,1,1,0
ProspectID 4315,0,0,0,0,0,0,1
ProspectID 4316,1,1,1,1,1,0,0
ProspectID 4317,1,0,0,0,0,0,0
ProspectID 4318,0,0,0,0,0,0,0
ProspectID 4319,1,1,0,0,0,0,0
ProspectID 4320,1,1,1,0,0,0,0
ProspectID 4321,0,0,0,1,0,1,0
ProspectID 4322,1,1,1,1,1,1,0
ProspectID 4323,1,0,1,0,1,0,1
ProspectID 4324,0,0,0,1,0,1,1
ProspectID 4325,1,1,1,0,1,0,0
ProspectID 4326,1,1,0,0,0,0,1
ProspectID 4327,0,0,0,0,0,0,0
ProspectID 4328,1,1,0,0,0,0,0
ProspectID 4329,1,0,1,1,0,0,0
ProspectID 4330,0,0,0,1,0,0,0
ProspectID 4331,1,1,1,0,1,1,0
ProspectID 4332,1,1,1,1,1,1,0
ProspectID 4333,0,0,0,0,0,0,0
ProspectID 4334,1,1,1,0,1,1,1
ProspectID 4335,1,0,0,0,0,0,1
ProspectID 4336,0,0,0,0,0,0,0
ProspectID 4337,1,1,0,1,0,0,1
ProspectID 4338,1,1,1,1,0,0,0
ProspectID 4339,0,0,0,0,0,0,0
ProspectID 4340,1,1,1,1,1,0,0
ProspectID 4341,1,0,1,0,1,1,0
ProspectID 4342,0,0,0,0,0,1,0
ProspectID 4343,1,1,1,0,1,0,0
ProspectID 4344,1,1,0,0,0,1,0
ProspectID 4345,0,0,0,1,0,0,1
ProspectID 4346,1,1,0,1,0,0,1
ProspectID 4347,1,0,1,0,0,0,0
ProspectID 4348,0,0,0,1,0,0,1
ProspectID 4349,1,1,1,0,1,0,0
ProspectID 4350,1,1,1,0,1,0,0
ProspectID 4351,0,0,0,0,0,1,0
ProspectID 4352,1,1,1,0,1,1,0
ProspectID 4353,1,0,0,1,0,0,0
ProspectID 4354,0,0,0,1,0,1,0
ProspectID 4355,1,1,0,0,0,0,0
ProspectID 4356,1,1,1,1,0,0,1
ProspectID 4357,0,0,0,0,0,0,1
ProspectID 4358,1,1,1,0,1,0,0
ProspectID 4359,1,0,1,0,1,0,1
ProspectID 4360,0,0,0,0,0,0,0
ProspectID 4361,1,1,1,1,1,1,0
ProspectID 4362,1,1,0,1,0,1,0
ProspectID 4363,0,0,0,0,0,0,0
ProspectID 4364,1,1,0,1,0,1,0
ProspectID 4365,1,0,1,0,0,0,0
ProspectID 4366,0,0,0,0,0,0,0
ProspectID 4367,1,1,1,0,1,0,1
ProspectID 4368,1,1,1,0,1,0,1
ProspectID 4369,0,0,0,1,0,0,0
ProspectID 4370,1,1,1,1,1,0,1
ProspectID 4371,1,0,0,0,0,1,0
ProspectID 4372,0,0,0,1,0,1,0
ProspectID 4373,1,1,0,0,0,0,0
ProspectID 4374,1,1,1,0,0,1,0
ProspectID 4375,0,0,0,0,0,0,0
ProspectID 4376,1,1,1,0,1,0,0
ProspectID 4377,1,0,1,1,1,0,0
ProspectID 4378,0,0,0,1,0,0,1
ProspectID 4379,1,1,1,0,1,0,1
ProspectID 4380,1,1,0,1,0,0,0
ProspectID 4381,0,0,0,0,0,1,1
ProspectID 4382,1,1,0,0,0,1,0
ProspectID 4383,1,0,1,0,0,0,0
ProspectID 4384,0,0,0,0,0,1,0
ProspectID 4385,1,1,1,1,1,0,0
ProspectID 4386,1,1,1,1,1,0,0
ProspectID 4387,0,0,0,0,0,0,0
ProspectID 4388,1,1,1,1,1,0,0
ProspectID 4389,1,0,0,0,0,0,1
ProspectID 4390,0,0,0,0,0,0,1
ProspectID 4391,1,1,0,0,0,1,0
ProspectID 4392,1,1,1,0,0,1,1
ProspectID 4393,0,0,0,1,0,0,0
ProspectID 4394,1,1,1,1,1,1,0
ProspectID 4395,1,0,1,0,1,0,0
ProspectID 4396,0,0,0,1,0,0,0
ProspectID 4397,1,1,1,0,1,0,0
ProspectID 4398,1,1,0,0,0,0,0
ProspectID 4399,0,0,0,0,0,0,0
ProspectID 4400,1,1,0,0,0,0,1
ProspectID 4401,1,0,1,1,0,1,1
ProspectID 4402,0,0,0,1,0,1,0
ProspectID 4403,1,1,1,0,1,0,1
ProspectID 4404,1,1,1,1,1,1,0
ProspectID 4405,0,0,0,0,0,0,0
ProspectID 4406,1,1,1,0,1,0,0
ProspectID 4407,1,0,0,0,0,0,0
ProspectID 4408,0,0,0,0,0,0,0
ProspectID 4409,1,1,0,1,0,0,0
ProspectID 4410,1,1,1,1,0,0,0
ProspectID 4411,0,0,0,0,0,1,1
ProspectID 4412,1,1,1,1,1,1,1
ProspectID 4413,1,0,1,0,1,0,0
ProspectID 4414,0,0,0,0,0,1,1
ProspectID 4415,1,1,1,0,1,0,0
ProspectID 4416,1,1,0,0,0,0,0
ProspectID 4417,0,0,0,1,0,0,0
ProspectID 4418,1,1,0,1,0,0,0
ProspectID 4419,1,0,1,0,0,0,0
ProspectID 4420,0,0,0,1,0,0,0
ProspectID 4421,1,1,1,0,1,1,0
ProspectID 4422,1,1,1,0,1,1,1
ProspectID 4423,0,0,0,0,0,0,1
ProspectID 4424,1,1,1,0,1,1,0
ProspectID 4425,1,0,0,1,0,0,1
ProspectID 4426,0,0,0,1,0,0,0
ProspectID 4427,1,1,0,0,0,0,0
ProspectID 4428,1,1,1,1,0,0,0
ProspectID 4429,0,0,0,0,0,0,0
ProspectID 4430,1,1,1,0,1,0,0
ProspectID 4431,1,0,1,0,1,1,0
ProspectID 4432,0,0,0,0,0,1,0
ProspectID 4433,1,1,1,1,1,0,1
ProspectID 4434,1,1,0,1,0,1,1
ProspectID 4435,0,0,0,0,0,0,0
ProspectID 4436,1,1,0,1,0,0,1
ProspectID 4437,1,0,1,0,0,0,0
ProspectID 4438,0,0,0,0,0,0,0
ProspectID 4439,1,1,1,0,1,0,0
ProspectID 4440,1,1,1,0,1,0,0
ProspectID 4441,0,0,0,1,0,1,0
ProspectID 4442,1,1,1,1,1,1,0
ProspectID 4443,1,0,0,0,0,0,0
ProspectID 4444,0,0,0,1,0,1,1
ProspectID 4445,1,1,0,0,0,0,1
ProspectID 4446,1,1,1,0,0,0,0
ProspectID 4447,0,0,0,0,0,0,1
ProspectID 4448,1,1,1,0,1,0,0
ProspectID 4449,1,0,1,1,1,0,0
ProspectID 4450,0,0,0,1,0,0,0
ProspectID 4451,1,1,1,0,1,1,0
ProspectID 4452,1,1,0,1,0,1,0
ProspectID 4453,0,0,0,0,0,0,0
ProspectID 4454,1,1,0,0,0,1,0
ProspectID 4455,1,0,1,0,0,0,1
ProspectID 4456,0,0,0,0,0,0,1
ProspectID 4457,1,1,1,1,1,0,0
ProspectID 4458,1,1,1,1,1,0,1
ProspectID 4459,0,0,0,0,0,0,0
ProspectID 4460,1,1,1,1,1,0,0
ProspectID 4461,1,0,0,0,0,1,0
ProspectID 4462,0,0,0,0,0,1,0
ProspectID 4463,1,1,0,0,0,0,0
ProspectID 4464,1,1,1,0,0,1,0
ProspectID 4465,0,0,0,1,0,0,0
ProspectID 4466,1,1,1,1,1,0,1
ProspectID 4467,1,0,1,0,1,0,1
ProspectID 4468,0,0,0,1,0,0,0
ProspectID 4469,1,1,1,0,1,0,1
ProspectID 4470,1,1,0,0,0,0,0
ProspectID 4471,0,0,0,0,0,1,0
ProspectID 4472,1,1,0,0,0,1,0
ProspectID 4473,1,0,1,1,0,0,0
ProspectID 4474,0,0,0,1,0,1,0
ProspectID 4475,1,1,1,0,1,0,0
ProspectID 4476,1,1,1,1,1,0,0
ProspectID 4477,0,0,0,0,0,0,1
ProspectID 4478,1,1,1,0,1,0,1
ProspectID 4479,1,0,0,0,0,0,0
ProspectID 4480,0,0,0,0,0,0,1
ProspectID 4481,1,1,0,1,0,1,0
ProspectID 4482,1,1,1,1,0,1,0
ProspectID 4483,0,0,0,0,0,0,0
ProspectID 4484,1,1,1,1,1,1,0
ProspectID 4485,1,0,1,0,1,0,0
ProspectID 4486,0,0,0,0,0,0,0
ProspectID 4487,1,1,1,0,1,0,0
ProspectID 4488,1,1,0,0,0,0,1
ProspectID 4489,0,0,0,1,0,0,1
ProspectID 4490,1,1,0,1,0,0,0
ProspectID 4491,1,0,1,0,0,1,1
ProspectID 4492,0,0,0,1,0,1,0
ProspectID 4493,1,1,1,0,1,0,0
ProspectID 4494,1,1,1,0,1,1,0
ProspectID 4495,0,0,0,0,0,0,0
ProspectID 4496,1,1,1,0,1,0,0
ProspectID 4497,1,0,0,1,0,0,0
ProspectID 4498,0,0,0,1,0,0,0
ProspectID 4499,1,1,0,0,0,0,1
ProspectID 4500,1,1,1,1,0,0,1
ProspectID 4501,0,0,0,0,0,1,0
ProspectID 4502,1,1,1,0,1,1,1
ProspectID 4503,1,0,1,0,1,0,0
ProspectID 4504,0,0,0,0,0,1,0
ProspectID 4505,1,1,1,1,1,0,0
ProspectID 4506,1,1,0,1,0,0,0
ProspectID 4507,0,0,0,0,0,0,0
ProspectID 4508,1,1,0,1,0,0,0
ProspectID 4509,1,0,1,0,0,0,0
ProspectID 4510,0,0,0,0,0,0,1
ProspectID 4511,1,1,1,0,1,1,1
ProspectID 4512,1,1,1,0,1,1,0
ProspectID 4513,0,0,0,1,0,0,1
ProspectID 4514,1,1,1,1,1,1,0
ProspectID 4515,1,0,0,0,0,0,0
ProspectID 4516,0,0,0,1,0,0,0
ProspectID 4517,1,1,0,0,0,0,0
ProspectID 4518,1,1,1,0,0,0,0
ProspectID 4519,0,0,0,0,0,0,0
ProspectID 4520,1,1,1,0,1,0,0
ProspectID 4521,1,0,1,1,1,1,1
ProspectID 4522,0,0,0,1,0,1,1
ProspectID 4523,1,1,1,0,1,0,0
ProspectID 4524,1,1,0,1,0,1,1
ProspectID 4525,0,0,0,0,0,0,0
ProspectID 4526,1,1,0,0,0,0,0
ProspectID 4527,1,0,1,0,0,0,0
ProspectID 4528,0,0,0,0,0,0,0
ProspectID 4529,1,1,1,1,1,0,0
ProspectID 4530,1,1,1,1,1,0,0
ProspectID 4531,0,0,0,0,0,1,0
ProspectID 4532,1,1,1,1,1,1,1
ProspectID 4533,1,0,0,0,0,0,1
ProspectID 4534,0,0,0,0,0,1,0
ProspectID 4535,1,1,0,0,0,0,1
ProspectID 4536,1,1,1,0,0,0,0
ProspectID 4537,0,0,0,1,0,0,0
ProspectID 4538,1,1,1,1,1,0,0
ProspectID 4539,1,0,1,0,1,0,0
ProspectID 4540,0,0,0,1,0,0,0
ProspectID 4541,1,1,1,0,1,1,0
ProspectID 4542,1,1,0,0,0,1,0
ProspectID 4543,0,0,0,0,0,0,1
ProspectID 4544,1,1,0,0,0,1,1
ProspectID 4545,1,0,1,1,0,0,0
ProspectID 4546,0,0,0,1,0,0,1
ProspectID 4547,1,1,1,0,1,0,0
ProspectID 4548,1,1,1,1,1,0,0
ProspectID 4549,0,0,0,0,0,0,0
ProspectID 4550,1,1,1,0,1,0,0
ProspectID 4551,1,0,0,0,0,1,0
ProspectID 4552,0,0,0,0,0,1,0
ProspectID 4553,1,1,0,1,0,0,0
ProspectID 4554,1,1,1,1,0,1,1
ProspectID 4555,0,0,0,0,0,0,1
ProspectID 4556,1,1,1,1,1,0,0
ProspectID 4557,1,0,1,0,1,0,1
ProspectID 4558,0,0,0,0,0,0,0
ProspectID 4559,1,1,1,0,1,0,0
ProspectID 4560,1,1,0,0,0,0,0
ProspectID 4561,0,0,0,1,0,1,0
ProspectID 4562,1,1,0,1,0,1,0
ProspectID 4563,1,0,1,0,0,0,0
ProspectID 4564,0,0,0,1,0,1,0
ProspectID 4565,1,1,1,0,1,0,1
ProspectID 4566,1,1,1,0,1,0,1
ProspectID 4567,0,0,0,0,0,0,0
ProspectID 4568,1,1,1,0,1,0,1
ProspectID 4569,1,0,0,1,0,0,0
ProspectID 4570,0,0,0,1,0,0,0
ProspectID 4571,1,1,0,0,0,1,0
ProspectID 4572,1,1,1,1,0,1,0
ProspectID 4573,0,0,0,0,0,0,0
ProspectID 4574,1,1,1,0,1,1,0
ProspectID 4575,1,0,1,0,1,0,0
ProspectID 4576,0,0,0,0,0,0,1
ProspectID 4577,1,1,1,1,1,0,1
ProspectID 4578,1,1,0,1,0,0,0
ProspectID 4579,0,0,0,0,0,0,1
ProspectID 4580,1,1,0,1,0,0,0
ProspectID 4581,1,0,1,0,0,1,0
ProspectID 4582,0,0,0,0,0,1,0
ProspectID 4583,1,1,1,0,1,0,0
ProspectID 4584,1,1,1,0,1,1,0
ProspectID 4585,0,0,0,1,0,0,0
ProspectID 4586,1,1,1,1,1,0,0
ProspectID 4587,1,0,0,0,0,0,1
ProspectID 4588,0,0,0,1,0,0,1
ProspectID 4589,1,1,0,0,0,0,0
ProspectID 4590,1,1,1,0,0,0,1
ProspectID 4591,0,0,0,0,0,1,0
ProspectID 4592,1,1,1,0,1,1,0
ProspectID 4593,1,0,1,1,1,0,0
ProspectID 4594,0,0,0,1,0,1,0
ProspectID 4595,1,1,1,0,1,0,0
ProspectID 4596,1,1,0,1,0,0,0
ProspectID 4597,0,0,0,0,0,0,0
ProspectID 4598,1,1,0,0,0,0,1
ProspectID 4599,1,0,1,0,0,0,1
ProspectID 4600,0,0,0,0,0,0,0
ProspectID 4601,1,1,1,1,1,1,1
ProspectID 4602,1,1,1,1,1,1,0
ProspectID 4603,0,0,0,0,0,0,0
ProspectID 4604,1,1,1,1,1,1,0
ProspectID 4605,1,0,0,0,0,0,0
ProspectID 4606,0,0,0,0,0,0,0
ProspectID 4607,1,1,0,0,0,0,0
ProspectID 4608,1,1,1,0,0,0,0
ProspectID 4609,0,0,0,1,0,0,1
ProspectID 4610,1,1,1,1,1,0,1
ProspectID 4611,1,0,1,0,1,1,0
ProspectID 4612,0,0,0,1,0,1,1
ProspectID 4613,1,1,1,0,1,0,0
ProspectID 4614,1,1,0,0,0,1,0
ProspectID 4615,0,0,0,0,0,0,0
ProspectID 4616,1,1,0,0,0,0,0
ProspectID 4617,1,0,1,1,0,0,0
ProspectID 4618,0,0,0,1,0,0,0
ProspectID 4619,1,1,1,0,1,0,0
ProspectID 4620,1,1,1,1,1,0,1
ProspectID 4621,0,0,0,0,0,1,1
ProspectID 4622,1,1,1,0,1,1,0
ProspectID 4623,1,0,0,0,0,0,1
ProspectID 4624,0,0,0,0,0,1,0
ProspectID 4625,1,1,0,1,0,0,0
ProspectID 4626,1,1,1,1,0,0,0
ProspectID 4627,0,0,0,0,0,0,0
ProspectID 4628,1,1,1,1,1,0,0
ProspectID 4629,1,0,1,0,1,0,0
ProspectID 4630,0,0,0,0,0,0,0
ProspectID 4631,1,1,1,0,1,1,1
ProspectID 4632,1,1,0,0,0,1,1
ProspectID 4633,0,0,0,1,0,0,0
ProspectID 4634,1,1,0,1,0,1,1
ProspectID 4635,1,0,1,0,0,0,0
ProspectID 4636,0,0,0,1,0,0,0
ProspectID 4637,1,1,1,0,1,0,0
ProspectID 4638,1,1,1,0,1,0,0
ProspectID 4639,0,0,0,0,0,0,0
ProspectID 4640,1,1,1,0,1,0,0
ProspectID 4641,1,0,0,1,0,1,0
ProspectID 4642,0,0,0,1,0,1,1
ProspectID 4643,1,1,0,0,0,0,1
ProspectID 4644,1,1,1,1,0,1,0
ProspectID 4645,0,0,0,0,0,0,1
ProspectID 4646,1,1,1,0,1,0,0
ProspectID 4647,1,0,1,0,1,0,0
ProspectID 4648,0,0,0,0,0,0,0
ProspectID 4649,1,1,1,1,1,0,0
ProspectID 4650,1,1,0,1,0,0,0
ProspectID 4651,0,0,0,0,0,1,0
ProspectID 4652,1,1,0,1,0,1,0
ProspectID 4653,1,0,1,0,0,0,1
ProspectID 4654,0,0,0,0,0,1,1
ProspectID 4655,1,1,1,0,1,0,0
ProspectID 4656,1,1,1,0,1,0,1
ProspectID 4657,0,0,0,1,0,0,0
ProspectID 4658,1,1,1,1,1,0,0
ProspectID 4659,1,0,0,0,0,0,0
ProspectID 4660,0,0,0,1,0,0,0
ProspectID 4661,1,1,0,0,0,1,0
ProspectID 4662,1,1,1,0,0,1,0
ProspectID 4663,0,0,0,0,0,0,0
ProspectID 4664,1,1,1,0,1,1,1
ProspectID 4665,1,0,1,1,1,0,1
ProspectID 4666,0,0,0,1,0,0,0
ProspectID 4667,1,1,1,0,1,0,1
ProspectID 4668,1,1,0,1,0,0,0
ProspectID 4669,0,0,0,0,0,0,0
ProspectID 4670,1,1,0,0,0,0,0
ProspectID 4671,1,0,1,0,0,1,0
ProspectID 4672,0,0,0,0,0,1,0
ProspectID 4673,1,1,1,1,1,0,0
ProspectID 4674,1,1,1,1,1,1,0
ProspectID 4675,0,0,0,0,0,0,1
ProspectID 4676,1,1,1,1,1,0,1
ProspectID 4677,1,0,0,0,0,0,0
ProspectID 4678,0,0,0,0,0,0,1
ProspectID 4679,1,1,0,0,0,0,0
ProspectID 4680,1,1,1,0,0,0,0
ProspectID 4681,0,0,0,1,0,1,0
ProspectID 4682,1,1,1,1,1,1,0
ProspectID 4683,1,0,1,0,1,0,0
ProspectID 4684,0,0,0,1,0,1,0
ProspectID 4685,1,1,1,0,1,0,0
ProspectID 4686,1,1,0,0,0,0,1
ProspectID 4687,0,0,0,0,0,0,1
ProspectID 4688,1,1,0,0,0,0,0
ProspectID 4689,1,0,1,1,0,0,1
ProspectID 4690,0,0,0,1,0,0,0
ProspectID 4691,1,1,1,0,1,1,0
ProspectID 4692,1,1,1,1,1,1,0
ProspectID 4693,0,0,0,0,0,0,0
ProspectID 4694,1,1,1,0,1,1,0
ProspectID 4695,1,0,0,0,0,0,0
ProspectID 4696,0,0,0,0,0,0,0
ProspectID 4697,1,1,0,1,0,0,1
ProspectID 4698,1,1,1,1,0,0,1
ProspectID 4699,0,0,0,0,0,0,0
ProspectID 4700,1,1,1,1,1,0,1
ProspectID 4701,1,0,1,0,1,1,0
ProspectID 4702,0,0,0,0,0,1,0
ProspectID 4703,1,1,1,0,1,0,0
ProspectID 4704,1,1,0,0,0,1,0
ProspectID 4705,0,0,0,1,0,0,0
ProspectID 4706,1,1,0,1,0,0,0
ProspectID 4707,1,0,1,0,0,0,0
ProspectID 4708,0,0,0,1,0,0,1
ProspectID 4709,1,1,1,0,1,0,1
ProspectID 4710,1,1,1,0,1,0,0
ProspectID 4711,0,0,0,0,0,1,1
ProspectID 4712,1,1,1,0,1,1,0
ProspectID 4713,1,0,0,1,0,0,0
ProspectID 4714,0,0,0,1,0,1,0
ProspectID 4715,1,1,0,0,0,0,0
ProspectID 4716,1,1,1,1,0,0,0
ProspectID 4717,0,0,0,0,0,0,0
ProspectID 4718,1,1,1,0,1,0,0
ProspectID 4719,1,0,1,0,1,0,1
ProspectID 4720,0,0,0,0,0,0,1
ProspectID 4721,1,1,1,1,1,1,0
ProspectID 4722,1,1,0,1,0,1,1
ProspectID 4723,0,0,0,0,0,0,0
ProspectID 4724,1,1,0,1,0,1,0
ProspectID 4725,1,0,1,0,0,0,0
ProspectID 4726,0,0,0,0,0,0,0
ProspectID 4727,1,1,1,0,1,0,0
ProspectID 4728,1,1,1,0,1,0,0
ProspectID 4729,0,0,0,1,0,0,0
ProspectID 4730,1,1,1,1,1,0,1
ProspectID 4731,1,0,0,0,0,1,1
ProspectID 4732,0,0,0,1,0,1,0
ProspectID 4733,1,1,0,0,0,0,1
ProspectID 4734,1,1,1,0,0,1,0
ProspectID 4735,0,0,0,0,0,0,0
ProspectID 4736,1,1,1,0,1,0,0
ProspectID 4737,1,0,1,1,1,0,0
ProspectID 4738,0,0,0,1,0,0,0
ProspectID 4739,1,1,1,0,1,0,0
ProspectID 4740,1,1,0,1,0,0,0
ProspectID 4741,0,0,0,0,0,1,1
ProspectID 4742,1,1,0,0,0,1,1
ProspectID 4743,1,0,1,0,0,0,0
ProspectID 4744,0,0,0,0,0,1,1
ProspectID 4745,1,1,1,1,1,0,0
ProspectID 4746,1,1,1,1,1,0,0
ProspectID 4747,0,0,0,0,0,0,0
ProspectID 4748,1,1,1,1,1,0,0
ProspectID 4749,1,0,0,0,0,0,0
ProspectID 4750,0,0,0,0,0,0,0
ProspectID 4751,1,1,0,0,0,1,0
ProspectID 4752,1,1,1,0,0,1,1
ProspectID 4753,0,0,0,1,0,0,1
ProspectID 4754,1,1,1,1,1,1,0
ProspectID 4755,1,0,1,0,1,0,1
ProspectID 4756,0,0,0,1,0,0,0
ProspectID 4757,1,1,1,0,1,0,0
ProspectID 4758,1,1,0,0,0,0,0
ProspectID 4759,0,0,0,0,0,0,0
ProspectID 4760,1,1,0,0,0,0,0
ProspectID 4761,1,0,1,1,0,1,0
ProspectID 4762,0,0,0,1,0,1,0
ProspectID 4763,1,1,1,0,1,0,1
ProspectID 4764,1,1,1,1,1,1,1
ProspectID 4765,0,0,0,0,0,0,0
ProspectID 4766,1,1,1,0,1,0,1
ProspectID 4767,1,0,0,0,0,0,0
ProspectID 4768,0,0,0,0,0,0,0
ProspectID 4769,1,1,0,1,0,0,0
ProspectID 4770,1,1,1,1,0,0,0
ProspectID 4771,0,0,0,0,0,1,0
ProspectID 4772,1,1,1,1,1,1,0
ProspectID 4773,1,0,1,0,1,0,0
ProspectID 4774,0,0,0,0,0,1,1
ProspectID 4775,1,1,1,0,1,0,1
ProspectID 4776,1,1,0,0,0,0,0
ProspectID 4777,0,0,0,1,0,0,1
ProspectID 4778,1,1,0,1,0,0,0
ProspectID 4779,1,0,1,0,0,0,0
ProspectID 4780,0,0,0,1,0,0,0
ProspectID 4781,1,1,1,0,1,1,0
ProspectID 4782,1,1,1,0,1,1,0
ProspectID 4783,0,0,0,0,0,0,0
ProspectID 4784,1,1,1,0,1,1,0
ProspectID 4785,1,0,0,1,0,0,1
ProspectID 4786,0,0,0,1,0,0,1
ProspectID 4787,1,1,0,0,0,0,0
ProspectID 4788,1,1,1,1,0,0,1
ProspectID 4789,0,0,0,0,0,0,0
ProspectID 4790,1,1,1,0,1,0,0
ProspectID 4791,1,0,1,0,1,1,0
ProspectID 4792,0,0,0,0,0,1,0
ProspectID 4793,1,1,1,1,1,0,0
ProspectID 4794,1,1,0,1,0,1,0
ProspectID 4795,0,0,0,0,0,0,0
ProspectID 4796,1,1,0,1,0,0,1
ProspectID 4797,1,0,1,0,0,0,1
ProspectID 4798,0,0,0,0,0,0,0
ProspectID 4799,1,1,1,0,1,0,1
ProspectID 4800,1,1,1,0,1,0,0
ProspectID 4801,0,0,0,1,0,1,0
ProspectID 4802,1,1,1,1,1,1,0
ProspectID 4803,1,0,0,0,0,0,0
ProspectID 4804,0,0,0,1,0,1,0
ProspectID 4805,1,1,0,0,0,0,0
ProspectID 4806,1,1,1,0,0,0,0
ProspectID 4807,0,0,0,0,0,0,1
ProspectID 4808,1,1,1,0,1,0,1
ProspectID 4809,1,0,1,1,1,0,0
ProspectID 4810,0,0,0,1,0,0,1
ProspectID 4811,1,1,1,0,1,1,0
ProspectID 4812,1,1,0,1,0,1,0
ProspectID 4813,0,0,0,0,0,0,0
ProspectID 4814,1,1,0,0,0,1,0
ProspectID 4815,1,0,1,0,0,0,0
ProspectID 4816,0,0,0,0,0,0,0
ProspectID 4817,1,1,1,1,1,0,0
ProspectID 4818,1,1,1,1,1,0,1
ProspectID 4819,0,0,0,0,0,0,1
ProspectID 4820,1,1,1,1,1,0,0
ProspectID 4821,1,0,0,0,0,1,1
ProspectID 4822,0,0,0,0,0,1,0
ProspectID 4823,1,1,0,0,0,0,0
ProspectID 4824,1,1,1,0,0,1,0
ProspectID 4825,0,0,0,1,0,0,0
ProspectID 4826,1,1,1,1,1,0,0
ProspectID 4827,1,0,1,0,1,0,0
ProspectID 4828,0,0,0,1,0,0,0
ProspectID 4829,1,1,1,0,1,0,1
ProspectID 4830,1,1,0,0,0,0,1
ProspectID 4831,0,0,0,0,0,1,0
ProspectID 4832,1,1,0,0,0,1,1
ProspectID 4833,1,0,1,1,0,0,0
ProspectID 4834,0,0,0,1,0,1,0
ProspectID 4835,1,1,1,0,1,0,0
ProspectID 4836,1,1,1,1,1,0,0
ProspectID 4837,0,0,0,0,0,0,0
ProspectID 4838,1,1,1,0,1,0,0
ProspectID 4839,1,0,0,0,0,0,0
ProspectID 4840,0,0,0,0,0,0,1
ProspectID 4841,1,1,0,1,0,1,1
ProspectID 4842,1,1,1,1,0,1,0
ProspectID 4843,0,0,0,0,0,0,1
ProspectID 4844,1,1,1,1,1,1,0
ProspectID 4845,1,0,1,0,1,0,0
ProspectID 4846,0,0,0,0,0,0,0
ProspectID 4847,1,1,1,0,1,0,0
ProspectID 4848,1,1,0,0,0,0,0
ProspectID 4849,0,0,0,1,0,0,0
ProspectID 4850,1,1,0,1,0,0,0
ProspectID 4851,1,0,1,0,0,1,1
ProspectID 4852,0,0,0,1,0,1,1
ProspectID 4853,1,1,1,0,1,0,0
ProspectID 4854,1,1,1,0,1,1,1
ProspectID 4855,0,0,0,0,0,0,0
ProspectID 4856,1,1,1,0,1,0,0
ProspectID 4857,1,0,0,1,0,0,0
ProspectID 4858,0,0,0,1,0,0,0
ProspectID 4859,1,1,0,0,0,0,0
ProspectID 4860,1,1,1,1,0,0,0
ProspectID 4861,0,0,0,0,0,1,0
ProspectID 4862,1,1,1,0,1,1,1
ProspectID 4863,1,0,1,0,1,0,1
ProspectID 4864,0,0,0,0,0,1,0
ProspectID 4865,1,1,1,1,1,0,1
ProspectID 4866,1,1,0,1,0,0,0
ProspectID 4867,0,0,0,0,0,0,0
ProspectID 4868,1,1,0,1,0,0,0
ProspectID 4869,1,0,1,0,0,0,0
ProspectID 4870,0,0,0,0,0,0,0
ProspectID 4871,1,1,1,0,1,1,0
ProspectID 4872,1,1,1,0,1,1,0
ProspectID 4873,0,0,0,1,0,0,1
ProspectID 4874,1,1,1,1,1,1,1
ProspectID 4875,1,0,0,0,0,0,0
ProspectID 4876,0,0,0,1,0,0,1
ProspectID 4877,1,1,0,0,0,0,0
ProspectID 4878,1,1,1,0,0,0,0
ProspectID 4879,0,0,0,0,0,0,0
ProspectID 4880,1,1,1,0,1,0,0
ProspectID 4881,1,0,1,1,1,1,0
ProspectID 4882,0,0,0,1,0,1,0
ProspectID 4883,1,1,1,0,1,0,0
ProspectID 4884,1,1,0,1,0,1,1
ProspectID 4885,0,0,0,0,0,0,1
